player_id,install_date,platform,region,skill_factor,spender
P01801,2026-02-06,PS5,NA-East,1.269,0
P01802,2026-03-17,PC,LATAM,1.289,0
P01803,2026-01-01,PS5,NA-West,1.181,0
P01804,2026-02-04,PS5,NA-East,1.355,1
P01805,2026-01-05,Xbox,LATAM,0.677,0
P01806,2026-01-13,Xbox,EU,1.616,0
P01807,2026-02-25,Xbox,NA-West,0.867,0
P01808,2026-01-26,PC,EU,1.0,1
P01809,2026-02-08,Xbox,NA-West,0.55,0
P01810,2026-02-25,Xbox,EU,1.352,0
P01811,2026-03-29,PS5,LATAM,0.908,0
P01812,2026-02-22,PC,LATAM,0.25,1
P01813,2026-01-18,PC,EU,0.777,0
P01814,2026-03-11,PC,LATAM,1.58,0
P01815,2026-03-27,Xbox,LATAM,1.635,0
P01816,2026-01-11,Xbox,NA-East,1.62,0
P01817,2026-01-13,Xbox,EU,1.197,0
P01818,2026-01-16,Xbox,NA-East,0.969,0
P01819,2026-03-08,PS5,NA-West,1.355,1
P01820,2026-03-28,Xbox,EU,0.87,0
P01821,2026-01-01,PC,NA-East,1.168,0
P01822,2026-01-20,PC,NA-West,0.859,0
P01823,2026-03-02,PS5,NA-East,1.411,0
P01824,2026-02-08,PC,EU,0.2,0
P01825,2026-03-29,PC,LATAM,0.524,1
P01826,2026-01-03,Xbox,NA-West,1.258,1
P01827,2026-03-31,PS5,EU,0.619,0
P01828,2026-03-17,PS5,LATAM,0.481,0
P01829,2026-01-14,PC,NA-East,0.375,0
P01830,2026-01-16,PS5,NA-East,0.952,0
P01831,2026-03-26,PS5,NA-West,0.925,0
P01832,2026-02-28,PS5,NA-West,0.833,1
P01833,2026-04-01,PC,NA-West,0.585,0
P01834,2026-03-14,PC,EU,0.705,0
P01835,2026-03-26,Xbox,LATAM,0.886,0
P01836,2026-03-02,Xbox,EU,0.826,0
P01837,2026-02-11,Xbox,LATAM,0.609,0
P01838,2026-01-04,PC,NA-East,1.123,0
P01839,2026-03-28,Xbox,NA-West,0.415,1
P01840,2026-01-23,PS5,NA-East,0.953,0
P01841,2026-02-02,PC,LATAM,1.51,0
P01842,2026-03-19,PC,EU,0.942,1
P01843,2026-02-27,Xbox,NA-West,0.246,1
P01844,2026-03-04,PC,NA-West,0.735,0
P01845,2026-03-09,Xbox,NA-East,1.082,0
P01846,2026-03-27,PC,NA-East,1.075,0
P01847,2026-02-22,PS5,NA-West,0.364,0
P01848,2026-03-24,PC,LATAM,0.776,0
P01849,2026-02-15,PC,NA-East,0.671,0
P01850,2026-03-22,PC,NA-West,0.904,0
P01851,2026-02-08,PC,EU,1.331,1
P01852,2026-02-07,Xbox,EU,1.235,1
P01853,2026-01-21,Xbox,NA-West,1.135,0
P01854,2026-03-20,PC,NA-East,0.647,0
P01855,2026-02-03,PS5,EU,0.949,0
P01856,2026-01-08,Xbox,EU,1.282,0
P01857,2026-03-26,PS5,NA-East,1.107,0
P01858,2026-03-14,PC,EU,1.45,0
P01859,2026-02-23,PC,LATAM,0.607,0
P01860,2026-02-04,PS5,NA-West,0.973,0
P01861,2026-02-25,PC,NA-East,0.396,0
P01862,2026-01-04,Xbox,LATAM,1.094,0
P01863,2026-01-03,PS5,NA-West,0.892,0
P01864,2026-02-24,PC,EU,0.835,0
P01865,2026-02-13,PC,NA-East,0.889,0
P01866,2026-01-30,Xbox,NA-East,0.5,0
P01867,2026-01-02,PC,NA-East,1.186,0
P01868,2026-02-26,PS5,NA-West,1.044,0
P01869,2026-01-17,PC,NA-East,0.686,0
P01870,2026-03-11,PS5,NA-West,1.15,1
P01871,2026-02-08,PS5,NA-West,1.568,0
P01872,2026-02-04,PC,NA-East,0.817,1
P01873,2026-02-22,PS5,NA-East,0.865,0
P01874,2026-01-18,PS5,NA-West,1.231,0
P01875,2026-01-19,PS5,LATAM,1.25,0
P01876,2026-01-03,PS5,LATAM,0.908,0
P01877,2026-01-11,PS5,LATAM,1.639,1
P01878,2026-02-18,PC,LATAM,0.921,1
P01879,2026-02-25,PC,EU,0.496,0
P01880,2026-03-19,PS5,NA-West,1.009,0
P01881,2026-02-13,PS5,NA-East,0.926,0
P01882,2026-03-12,Xbox,EU,0.573,0
P01883,2026-03-10,Xbox,EU,0.556,1
P01884,2026-02-18,PC,NA-West,0.2,0
P01885,2026-02-05,PC,NA-West,1.263,0
P01886,2026-02-07,Xbox,EU,0.817,0
P01887,2026-03-26,Xbox,NA-East,0.998,1
P01888,2026-03-14,PC,LATAM,0.646,0
P01889,2026-02-26,PS5,LATAM,1.096,0
P01890,2026-03-13,PC,EU,1.024,0
P01891,2026-03-12,PC,EU,0.95,0
P01892,2026-02-05,PC,NA-West,0.975,1
P01893,2026-03-21,Xbox,NA-East,0.858,0
P01894,2026-03-06,PC,NA-West,1.295,0
P01895,2026-02-03,PS5,NA-East,1.062,0
P01896,2026-02-14,PC,NA-East,1.322,1
P01897,2026-02-11,Xbox,LATAM,0.405,0
P01898,2026-02-24,PS5,EU,1.138,0
P01899,2026-02-22,PS5,NA-East,1.271,0
P01900,2026-01-06,Xbox,NA-East,0.949,1
P01901,2026-01-28,Xbox,EU,1.149,0
P01902,2026-02-18,Xbox,NA-West,1.044,0
P01903,2026-03-25,PC,LATAM,1.124,0
P01904,2026-01-16,PC,LATAM,1.247,0
P01905,2026-03-08,Xbox,EU,0.742,0
P01906,2026-02-12,PS5,NA-West,1.026,1
P01907,2026-01-15,PS5,EU,0.867,0
P01908,2026-03-13,Xbox,LATAM,0.224,0
P01909,2026-02-27,PC,NA-West,1.057,0
P01910,2026-02-22,Xbox,EU,0.762,0
P01911,2026-02-13,PS5,NA-West,0.944,0
P01912,2026-03-22,PC,LATAM,1.171,1
P01913,2026-01-16,Xbox,LATAM,0.48,0
P01914,2026-01-17,PC,NA-West,1.452,0
P01915,2026-01-17,PS5,LATAM,0.572,0
P01916,2026-02-21,PS5,NA-East,0.915,0
P01917,2026-02-13,Xbox,NA-East,0.593,0
P01918,2026-02-15,Xbox,LATAM,1.732,0
P01919,2026-02-25,PC,NA-West,0.903,0
P01920,2026-03-17,PC,NA-West,1.711,0
P01921,2026-03-17,PS5,LATAM,0.563,0
P01922,2026-01-23,PC,NA-West,0.535,0
P01923,2026-02-13,Xbox,LATAM,1.403,0
P01924,2026-02-19,PC,NA-East,0.908,0
P01925,2026-01-27,Xbox,EU,0.744,1
P01926,2026-02-06,PS5,LATAM,1.146,1
P01927,2026-01-22,Xbox,NA-East,0.813,0
P01928,2026-03-27,Xbox,NA-West,0.972,1
P01929,2026-01-06,PC,NA-East,1.422,0
P01930,2026-01-04,Xbox,LATAM,0.806,0
P01931,2026-03-08,PC,NA-East,1.27,0
P01932,2026-02-25,PC,EU,0.851,0
P01933,2026-01-15,Xbox,NA-West,1.619,0
P01934,2026-02-11,PS5,NA-East,1.175,0
P01935,2026-02-10,PC,EU,1.076,0
P01936,2026-03-13,PC,NA-East,0.62,0
P01937,2026-03-17,Xbox,NA-West,0.403,1
P01938,2026-01-20,PS5,EU,0.776,1
P01939,2026-03-23,Xbox,NA-West,1.611,0
P01940,2026-01-09,Xbox,NA-West,0.52,1
P01941,2026-03-30,Xbox,NA-West,0.972,0
P01942,2026-03-03,PS5,NA-West,0.2,0
P01943,2026-03-27,PS5,EU,0.378,0
P01944,2026-02-07,PS5,LATAM,1.14,0
P01945,2026-02-11,PC,LATAM,1.006,0
P01946,2026-03-26,Xbox,NA-West,1.409,0
P01947,2026-03-03,Xbox,LATAM,1.375,0
P01948,2026-01-04,PS5,NA-East,0.894,0
P01949,2026-02-11,PS5,LATAM,0.978,0
P01950,2026-02-03,Xbox,NA-West,1.236,0
P01951,2026-01-06,Xbox,NA-West,0.871,0
P01952,2026-03-22,Xbox,EU,1.707,1
P01953,2026-03-11,PS5,NA-East,1.556,0
P01954,2026-02-12,Xbox,NA-East,1.509,0
P01955,2026-03-08,PC,LATAM,1.107,0
P01956,2026-01-30,PS5,EU,0.948,0
P01957,2026-03-12,PC,NA-East,0.913,0
P01958,2026-03-09,PS5,NA-East,1.282,1
P01959,2026-02-08,Xbox,NA-West,1.489,1
P01960,2026-01-16,PS5,NA-West,1.131,0
P01961,2026-02-04,Xbox,LATAM,1.09,1
P01962,2026-03-11,Xbox,LATAM,0.841,0
P01963,2026-03-19,PS5,NA-East,1.389,0
P01964,2026-02-28,Xbox,LATAM,1.08,0
P01965,2026-02-24,Xbox,EU,1.762,0
P01966,2026-03-31,PC,LATAM,0.744,0
P01967,2026-02-17,PS5,NA-West,1.044,0
P01968,2026-01-04,PS5,LATAM,0.797,0
P01969,2026-03-24,Xbox,NA-East,0.928,1
P01970,2026-01-22,Xbox,NA-West,1.22,1
P01971,2026-02-21,Xbox,NA-West,0.705,0
P01972,2026-03-05,PS5,NA-West,0.996,1
P01973,2026-03-30,PC,EU,0.672,0
P01974,2026-03-13,PS5,NA-West,1.122,0
P01975,2026-04-01,Xbox,NA-East,0.557,0
P01976,2026-02-24,PC,NA-West,0.894,0
P01977,2026-01-16,PC,NA-East,1.189,0
P01978,2026-03-05,PS5,NA-West,1.301,0
P01979,2026-03-12,PC,LATAM,0.958,0
P01980,2026-03-28,PS5,NA-West,0.959,1
P01981,2026-03-08,Xbox,EU,0.75,0
P01982,2026-02-02,PS5,NA-West,0.763,1
P01983,2026-03-02,PC,LATAM,1.362,1
P01984,2026-01-01,Xbox,NA-East,0.915,0
P01985,2026-02-12,Xbox,NA-West,1.406,1
P01986,2026-03-23,Xbox,NA-East,0.767,0
P01987,2026-02-05,PS5,EU,0.836,1
P01988,2026-02-21,Xbox,NA-West,1.411,0
P01989,2026-01-20,PC,EU,1.195,0
P01990,2026-01-17,PS5,EU,1.135,0
P01991,2026-03-17,Xbox,LATAM,0.278,0
P01992,2026-01-01,PC,NA-West,1.219,0
P01993,2026-03-02,PC,NA-West,1.218,0
P01994,2026-02-26,PS5,NA-East,0.647,1
P01995,2026-02-20,PS5,EU,0.752,0
P01996,2026-03-08,Xbox,NA-West,0.942,0
P01997,2026-03-23,PS5,LATAM,1.277,0
P01998,2026-02-02,PS5,EU,0.823,0
P01999,2026-02-16,PS5,LATAM,1.369,0
P02000,2026-03-13,PC,LATAM,1.562,0
P02001,2026-01-02,PC,NA-East,1.111,0
P02002,2026-02-12,PS5,NA-East,1.279,0
P02003,2026-01-05,PS5,NA-East,0.698,0
P02004,2026-04-01,Xbox,NA-East,0.991,0
P02005,2026-03-02,PS5,NA-West,1.495,0
P02006,2026-03-24,PC,EU,1.002,0
P02007,2026-01-20,PC,NA-East,0.94,0
P02008,2026-01-16,PC,EU,1.468,1
P02009,2026-03-11,Xbox,NA-East,0.882,1
P02010,2026-03-28,Xbox,NA-West,1.177,0
P02011,2026-03-17,PC,LATAM,0.942,0
P02012,2026-03-27,Xbox,NA-West,0.938,0
P02013,2026-01-11,Xbox,NA-West,1.049,0
P02014,2026-02-22,PC,EU,1.27,1
P02015,2026-02-14,Xbox,NA-East,1.29,0
P02016,2026-03-01,PC,NA-East,1.666,1
P02017,2026-03-17,PC,NA-East,0.951,0
P02018,2026-02-17,PC,EU,0.305,0
P02019,2026-03-24,Xbox,NA-West,1.655,0
P02020,2026-02-18,PC,EU,0.94,0
P02021,2026-01-25,PS5,EU,0.967,0
P02022,2026-02-03,PS5,EU,1.274,0
P02023,2026-03-08,PC,NA-East,0.53,0
P02024,2026-03-16,PC,LATAM,0.673,0
P02025,2026-03-29,Xbox,EU,1.068,0
P02026,2026-01-27,PC,NA-East,0.98,0
P02027,2026-03-22,Xbox,EU,1.075,0
P02028,2026-02-18,PS5,NA-East,0.59,0
P02029,2026-01-02,PS5,NA-East,1.216,1
P02030,2026-02-15,PC,NA-East,0.864,0
P02031,2026-03-20,PS5,LATAM,0.559,0
P02032,2026-02-01,PS5,LATAM,0.995,0
P02033,2026-02-08,PC,NA-East,1.78,0
P02034,2026-02-04,PC,NA-West,1.339,0
P02035,2026-02-08,Xbox,NA-West,1.686,0
P02036,2026-03-14,PS5,NA-East,1.002,0
P02037,2026-02-09,PS5,LATAM,1.051,0
P02038,2026-02-28,PC,EU,1.198,0
P02039,2026-01-24,PC,NA-West,1.02,1
P02040,2026-03-13,PS5,NA-West,1.192,0
P02041,2026-03-02,PC,LATAM,0.667,0
P02042,2026-03-01,PC,LATAM,0.839,0
P02043,2026-01-18,PS5,LATAM,0.748,0
P02044,2026-03-10,Xbox,NA-East,1.365,1
P02045,2026-03-19,PS5,EU,1.112,0
P02046,2026-01-01,PC,NA-West,0.551,0
P02047,2026-01-25,PC,EU,1.285,0
P02048,2026-01-24,PS5,LATAM,0.744,1
P02049,2026-02-23,Xbox,NA-East,1.151,0
P02050,2026-01-11,Xbox,LATAM,0.677,0
P02051,2026-01-02,Xbox,LATAM,1.098,0
P02052,2026-01-02,PS5,LATAM,0.2,0
P02053,2026-02-08,PC,LATAM,0.487,0
P02054,2026-03-02,PS5,NA-East,0.84,0
P02055,2026-02-24,Xbox,NA-East,0.663,0
P02056,2026-02-13,PS5,NA-West,1.52,0
P02057,2026-03-20,PC,LATAM,0.946,0
P02058,2026-01-16,PC,EU,1.262,0
P02059,2026-02-13,PC,EU,0.729,0
P02060,2026-02-15,PS5,NA-East,0.67,0
P02061,2026-02-15,PS5,NA-West,0.951,0
P02062,2026-03-10,Xbox,LATAM,1.467,0
P02063,2026-02-05,Xbox,NA-West,0.781,0
P02064,2026-03-09,PS5,EU,0.909,1
P02065,2026-03-19,PC,LATAM,1.494,0
P02066,2026-01-11,PS5,LATAM,0.739,0
P02067,2026-01-24,Xbox,NA-East,1.257,0
P02068,2026-02-25,Xbox,EU,1.607,0
P02069,2026-03-20,PC,NA-East,0.316,0
P02070,2026-03-02,PS5,NA-West,1.178,1
P02071,2026-03-27,PC,EU,1.339,0
P02072,2026-02-22,Xbox,NA-West,1.163,1
P02073,2026-03-01,PS5,NA-East,0.224,0
P02074,2026-01-03,Xbox,EU,0.937,0
P02075,2026-03-19,Xbox,EU,1.217,0
P02076,2026-03-02,PS5,EU,1.05,0
P02077,2026-02-26,PS5,NA-West,1.398,0
P02078,2026-01-22,PC,NA-East,0.875,0
P02079,2026-03-13,Xbox,EU,1.145,0
P02080,2026-02-10,PC,NA-West,0.625,0
P02081,2026-03-14,PC,EU,0.2,0
P02082,2026-03-04,Xbox,NA-West,1.339,0
P02083,2026-01-16,PC,EU,1.201,1
P02084,2026-01-21,PS5,LATAM,1.107,0
P02085,2026-01-28,PS5,EU,0.588,0
P02086,2026-03-27,Xbox,EU,1.666,0
P02087,2026-03-10,PS5,LATAM,0.46,1
P02088,2026-02-27,PS5,EU,1.393,1
P02089,2026-02-12,Xbox,NA-East,1.042,0
P02090,2026-03-25,PC,NA-East,0.683,0
P02091,2026-01-18,PC,LATAM,0.68,0
P02092,2026-02-11,Xbox,LATAM,0.837,0
P02093,2026-02-17,Xbox,LATAM,1.47,0
P02094,2026-01-25,PS5,NA-West,1.122,0
P02095,2026-01-26,PC,NA-West,0.871,0
P02096,2026-02-28,PC,NA-West,1.015,0
P02097,2026-03-06,PS5,NA-West,0.602,0
P02098,2026-01-09,Xbox,LATAM,1.09,0
P02099,2026-03-02,PS5,EU,1.087,0
P02100,2026-03-10,Xbox,NA-East,1.439,0
P02101,2026-01-08,Xbox,NA-East,0.906,0
P02102,2026-03-07,PC,NA-East,0.741,0
P02103,2026-02-03,PC,NA-West,1.023,0
P02104,2026-03-26,PS5,NA-West,0.586,1
P02105,2026-02-12,Xbox,LATAM,0.914,0
P02106,2026-02-03,PS5,LATAM,0.706,0
P02107,2026-03-14,PC,NA-West,0.985,0
P02108,2026-01-04,PS5,EU,1.061,1
P02109,2026-01-21,Xbox,LATAM,0.728,0
P02110,2026-01-20,PC,EU,0.979,0
P02111,2026-02-02,PC,EU,0.946,0
P02112,2026-01-02,Xbox,LATAM,0.967,0
P02113,2026-01-22,Xbox,EU,1.495,0
P02114,2026-02-18,PC,LATAM,1.268,0
P02115,2026-02-18,PS5,NA-West,1.845,0
P02116,2026-01-29,Xbox,NA-East,1.282,0
P02117,2026-02-15,Xbox,NA-East,0.546,0
P02118,2026-03-09,PS5,NA-East,1.462,0
P02119,2026-01-13,PS5,NA-East,1.398,0
P02120,2026-01-08,PC,EU,0.598,0
P02121,2026-01-24,PC,NA-West,0.812,0
P02122,2026-02-28,PS5,EU,1.429,1
P02123,2026-01-25,PC,EU,0.918,0
P02124,2026-01-30,PS5,LATAM,1.023,1
P02125,2026-01-07,PC,LATAM,0.792,1
P02126,2026-01-11,Xbox,NA-West,0.841,0
P02127,2026-02-08,PC,LATAM,0.581,0
P02128,2026-01-25,PS5,NA-East,0.579,0
P02129,2026-02-22,PC,EU,0.672,0
P02130,2026-03-07,PS5,NA-West,0.894,1
P02131,2026-03-28,PS5,NA-East,0.721,0
P02132,2026-01-24,Xbox,LATAM,0.694,0
P02133,2026-01-23,PS5,NA-East,1.341,0
P02134,2026-02-26,PC,NA-West,0.707,0
P02135,2026-01-30,PS5,LATAM,1.095,1
P02136,2026-02-08,Xbox,NA-West,1.216,0
P02137,2026-01-25,PC,NA-West,1.063,0
P02138,2026-03-08,PS5,EU,1.506,0
P02139,2026-02-03,PS5,EU,0.321,1
P02140,2026-02-12,PS5,LATAM,0.904,0
P02141,2026-03-14,PS5,NA-East,0.715,0
P02142,2026-02-15,PS5,EU,0.883,1
P02143,2026-04-01,PS5,EU,1.152,0
P02144,2026-01-04,PS5,NA-West,0.73,0
P02145,2026-03-21,PC,NA-East,0.311,0
P02146,2026-02-11,Xbox,LATAM,0.858,0
P02147,2026-01-06,Xbox,LATAM,1.068,0
P02148,2026-03-19,PC,EU,0.895,0
P02149,2026-02-17,PS5,NA-West,0.735,0
P02150,2026-01-10,PS5,NA-West,0.727,0
P02151,2026-03-17,PC,LATAM,0.929,1
P02152,2026-03-15,Xbox,EU,0.507,0
P02153,2026-01-18,Xbox,EU,1.018,0
P02154,2026-02-16,PC,NA-West,1.315,0
P02155,2026-01-30,Xbox,EU,0.695,0
P02156,2026-01-03,PS5,LATAM,1.319,0
P02157,2026-01-07,Xbox,EU,1.061,1
P02158,2026-02-25,PS5,LATAM,1.887,0
P02159,2026-02-12,Xbox,NA-East,0.621,0
P02160,2026-01-15,PC,LATAM,0.386,0
P02161,2026-01-25,PS5,EU,1.007,0
P02162,2026-01-20,Xbox,EU,0.92,0
P02163,2026-03-30,PC,LATAM,0.944,0
P02164,2026-01-01,PC,NA-West,0.752,0
P02165,2026-01-20,Xbox,EU,0.986,0
P02166,2026-03-25,Xbox,EU,0.696,0
P02167,2026-03-15,PC,EU,1.346,1
P02168,2026-01-04,PC,NA-West,0.2,0
P02169,2026-01-09,PC,NA-West,0.858,1
P02170,2026-01-21,PC,EU,0.753,1
P02171,2026-02-26,PC,LATAM,1.609,0
P02172,2026-01-27,PS5,NA-West,0.722,1
P02173,2026-02-18,PC,NA-East,0.848,0
P02174,2026-01-27,Xbox,EU,1.295,0
P02175,2026-02-10,PC,EU,0.793,0
P02176,2026-03-07,PC,LATAM,1.295,0
P02177,2026-02-21,PS5,EU,1.156,0
P02178,2026-02-25,PC,NA-East,1.479,0
P02179,2026-02-19,PS5,EU,1.045,1
P02180,2026-02-01,Xbox,NA-West,1.021,1
P02181,2026-03-02,PC,EU,1.01,0
P02182,2026-02-23,PC,NA-West,1.162,0
P02183,2026-03-27,PC,NA-West,1.3,1
P02184,2026-01-27,PS5,EU,0.831,1
P02185,2026-01-04,PC,NA-West,0.64,0
P02186,2026-01-06,Xbox,NA-West,0.425,0
P02187,2026-01-02,PS5,NA-East,0.856,1
P02188,2026-03-02,Xbox,LATAM,0.647,1
P02189,2026-03-19,PS5,LATAM,1.005,0
P02190,2026-02-02,PS5,NA-East,1.354,0
P02191,2026-03-15,PC,NA-West,1.082,1
P02192,2026-01-11,PS5,NA-East,0.976,0
P02193,2026-02-02,PS5,LATAM,1.205,0
P02194,2026-03-08,PS5,NA-West,0.2,0
P02195,2026-02-17,PC,LATAM,0.756,0
P02196,2026-01-26,Xbox,NA-East,1.059,0
P02197,2026-01-31,Xbox,LATAM,1.162,0
P02198,2026-02-14,Xbox,LATAM,1.269,1
P02199,2026-01-28,PS5,NA-East,0.738,0
P02200,2026-03-25,PS5,NA-West,1.092,0
P02201,2026-03-04,PC,EU,1.053,0
P02202,2026-02-03,Xbox,NA-East,1.308,0
P02203,2026-01-17,PC,NA-East,1.788,0
P02204,2026-02-07,PS5,LATAM,1.227,0
P02205,2026-01-11,PC,LATAM,1.914,0
P02206,2026-03-07,PC,NA-East,1.227,1
P02207,2026-02-15,Xbox,NA-East,0.399,0
P02208,2026-02-16,Xbox,NA-West,0.478,0
P02209,2026-01-13,Xbox,NA-West,0.79,0
P02210,2026-01-20,PS5,NA-West,0.2,0
P02211,2026-02-21,PS5,LATAM,0.783,1
P02212,2026-01-18,PC,EU,0.947,0
P02213,2026-03-27,Xbox,NA-East,0.701,1
P02214,2026-02-22,PC,NA-West,1.255,0
P02215,2026-01-21,PC,NA-West,0.788,0
P02216,2026-01-10,PC,LATAM,1.127,1
P02217,2026-03-16,PS5,NA-West,1.189,0
P02218,2026-02-11,PS5,NA-East,1.174,0
P02219,2026-03-18,PS5,NA-East,0.494,0
P02220,2026-03-20,Xbox,EU,0.872,0
P02221,2026-01-06,PC,LATAM,0.458,1
P02222,2026-01-22,PS5,EU,1.382,0
P02223,2026-01-14,Xbox,EU,1.482,1
P02224,2026-03-27,PS5,LATAM,0.456,1
P02225,2026-01-14,Xbox,EU,1.188,0
P02226,2026-03-23,PS5,EU,0.635,1
P02227,2026-01-13,Xbox,LATAM,0.907,0
P02228,2026-02-25,Xbox,LATAM,0.917,0
P02229,2026-03-14,Xbox,LATAM,0.699,1
P02230,2026-01-14,PC,NA-East,0.476,0
P02231,2026-01-31,Xbox,LATAM,0.665,0
P02232,2026-01-06,PS5,NA-East,0.646,0
P02233,2026-03-22,PC,NA-West,0.987,0
P02234,2026-01-04,PS5,LATAM,0.787,0
P02235,2026-02-28,Xbox,EU,1.157,0
P02236,2026-02-01,PS5,LATAM,0.898,0
P02237,2026-03-23,PC,EU,0.949,0
P02238,2026-02-14,PS5,NA-East,1.042,0
P02239,2026-03-20,PC,EU,0.385,0
P02240,2026-01-13,PS5,EU,1.131,0
P02241,2026-03-23,PS5,LATAM,1.134,0
P02242,2026-02-26,PC,EU,1.465,0
P02243,2026-01-25,Xbox,EU,0.333,0
P02244,2026-03-10,PC,NA-West,1.213,1
P02245,2026-03-18,PS5,NA-West,1.444,0
P02246,2026-03-10,PS5,NA-East,0.886,0
P02247,2026-02-07,PS5,NA-West,0.296,0
P02248,2026-01-06,PS5,NA-East,1.005,0
P02249,2026-03-30,PC,LATAM,1.261,0
P02250,2026-01-28,PC,LATAM,1.179,0
P02251,2026-02-23,PC,LATAM,0.2,0
P02252,2026-03-08,PS5,EU,0.57,0
P02253,2026-02-16,PS5,EU,1.09,0
P02254,2026-01-31,Xbox,NA-West,0.86,0
P02255,2026-03-31,PC,NA-East,1.008,0
P02256,2026-03-06,PC,NA-West,0.888,0
P02257,2026-03-31,PC,LATAM,0.727,0
P02258,2026-01-07,Xbox,LATAM,0.636,1
P02259,2026-01-22,Xbox,NA-East,1.378,0
P02260,2026-03-03,Xbox,EU,1.133,1
P02261,2026-02-05,Xbox,NA-East,0.231,0
P02262,2026-03-04,PC,LATAM,0.46,1
P02263,2026-02-27,PS5,EU,0.801,1
P02264,2026-03-07,Xbox,EU,1.184,0
P02265,2026-03-20,Xbox,NA-East,1.554,0
P02266,2026-01-10,Xbox,NA-West,0.675,0
P02267,2026-02-01,PC,NA-West,1.599,1
P02268,2026-03-05,PC,LATAM,0.958,0
P02269,2026-03-29,Xbox,LATAM,0.728,1
P02270,2026-02-13,PC,LATAM,1.124,0
P02271,2026-03-05,PC,NA-West,1.229,0
P02272,2026-03-24,PC,EU,0.786,0
P02273,2026-03-19,Xbox,EU,1.414,1
P02274,2026-01-01,PC,EU,1.418,0
P02275,2026-01-04,PS5,NA-East,1.14,0
P02276,2026-01-25,Xbox,NA-West,0.731,0
P02277,2026-01-13,Xbox,EU,1.536,0
P02278,2026-02-26,PC,NA-West,0.805,0
P02279,2026-02-26,Xbox,NA-East,1.097,0
P02280,2026-02-09,Xbox,NA-West,1.153,0
P02281,2026-01-22,Xbox,NA-West,1.333,0
P02282,2026-02-13,Xbox,LATAM,1.744,0
P02283,2026-01-15,PC,EU,0.937,0
P02284,2026-03-04,PS5,NA-East,1.135,0
P02285,2026-03-03,Xbox,NA-East,1.287,0
P02286,2026-01-12,Xbox,LATAM,0.841,0
P02287,2026-03-24,PS5,NA-West,1.093,1
P02288,2026-03-22,PC,LATAM,0.665,1
P02289,2026-01-14,PS5,EU,0.825,0
P02290,2026-02-06,Xbox,NA-East,1.071,0
P02291,2026-01-12,Xbox,NA-West,0.836,0
P02292,2026-01-07,PS5,LATAM,0.894,0
P02293,2026-03-10,PS5,NA-West,1.619,0
P02294,2026-03-29,PC,LATAM,0.759,0
P02295,2026-01-29,PC,LATAM,0.968,0
P02296,2026-03-23,PS5,NA-West,0.919,0
P02297,2026-01-15,PC,EU,1.03,0
P02298,2026-02-19,PS5,NA-East,1.156,0
P02299,2026-03-18,PS5,EU,1.013,1
P02300,2026-03-25,Xbox,NA-East,0.977,0
P02301,2026-02-22,PC,LATAM,0.518,1
P02302,2026-01-02,Xbox,LATAM,0.754,0
P02303,2026-03-30,PC,NA-West,1.084,0
P02304,2026-03-04,PC,EU,1.397,0
P02305,2026-03-30,PS5,EU,0.652,1
P02306,2026-01-16,PC,NA-East,0.424,0
P02307,2026-03-05,PC,LATAM,1.129,0
P02308,2026-01-15,PC,NA-East,1.089,0
P02309,2026-01-09,PS5,NA-West,1.025,0
P02310,2026-01-06,PC,NA-West,0.784,0
P02311,2026-01-06,PS5,EU,0.226,0
P02312,2026-02-14,PC,LATAM,0.268,0
P02313,2026-02-07,Xbox,NA-West,0.75,0
P02314,2026-02-26,PC,EU,1.372,0
P02315,2026-01-19,PC,NA-East,0.707,0
P02316,2026-03-10,Xbox,EU,1.555,0
P02317,2026-01-19,PC,LATAM,1.433,0
P02318,2026-01-08,PC,NA-West,1.233,0
P02319,2026-01-05,Xbox,LATAM,0.874,0
P02320,2026-03-24,PS5,LATAM,0.598,0
P02321,2026-01-31,PS5,LATAM,0.803,0
P02322,2026-01-20,PC,NA-West,0.31,0
P02323,2026-01-23,PS5,NA-West,1.338,0
P02324,2026-01-03,PC,LATAM,0.731,0
P02325,2026-03-11,PC,EU,1.618,0
P02326,2026-02-21,Xbox,LATAM,0.68,0
P02327,2026-02-19,Xbox,LATAM,0.691,1
P02328,2026-03-09,PC,NA-West,1.067,0
P02329,2026-03-26,PS5,LATAM,1.071,0
P02330,2026-02-09,PC,LATAM,1.044,0
P02331,2026-03-21,PS5,NA-West,0.801,0
P02332,2026-03-08,PC,NA-West,0.238,0
P02333,2026-03-27,Xbox,NA-West,1.471,1
P02334,2026-03-15,PS5,EU,1.046,0
P02335,2026-01-17,Xbox,NA-East,1.032,0
P02336,2026-01-09,PC,EU,1.04,0
P02337,2026-02-10,Xbox,NA-West,1.299,0
P02338,2026-02-09,PS5,LATAM,1.179,0
P02339,2026-04-01,Xbox,NA-West,1.135,0
P02340,2026-01-20,Xbox,LATAM,1.091,1
P02341,2026-03-12,PS5,NA-West,0.625,0
P02342,2026-03-26,PC,NA-East,1.722,0
P02343,2026-02-18,PC,EU,0.607,0
P02344,2026-03-16,PC,LATAM,0.657,0
P02345,2026-03-14,PC,EU,0.823,1
P02346,2026-01-18,PC,NA-East,0.625,0
P02347,2026-03-27,PS5,NA-East,1.162,1
P02348,2026-03-05,PS5,NA-West,1.733,0
